date,campaign_id,creative_id,impressions,clicks,conversions,spend,revenue,currency
2026-07-10,C007,K018,4199,28,1,131.09,78.19,USD
2026-06-29,C011,K026,2116,13,0,59.88,0.0,USD
2026-07-29,C014,K032,6495,68,1,2903.1,5284.8,INR
2026-07-04,C009,K021,8050,91,2,4261.87,5857.5,INR
2026-07-29,C005,K012,13937,161,3,8036.55,8935.25,INR
2026-09-01,C006,K015,49151,273,0,73.97,0.0,USD
2026-08-16,C014,K032,6923,78,2,3787.25,8106.34,INR
2026-08-12,C009,K022,8890,130,3,5645.39,10704.56,INR
2026-09-03,C011,K025,2135,12,0,60.76,0.0,USD
2026-06-22,C003,K007,8743,131,4,5141.48,11167.23,INR
2026-08-11,C001,K002,986,49,2,4395.39,12274.37,INR
2026-07-28,C011,K025,1738,13,0,61.85,0.0,USD
2026-07-26,C001,K002,804,44,2,5151.28,15202.07,INR
2026-06-29,C007,K018,2964,22,1,95.4,58.55,USD
2026-07-04,C007,K017,1999,14,0,72.24,0.0,USD
2026-06-12,C003,K007,9028,120,2,5286.83,15709.03,INR
2026-06-28,C013,K029,35518,251,2,78.63,118.14,USD
2026-08-11,C008,K019,17647,115,0,3084.8,0.0,INR
2026-09-03,C007,K018,4760,24,1,119.46,52.38,USD
2026-07-21,C002,K004,1433,64,4,78.69,197.35,USD
2026-06-18,C013,K029,51149,270,3,81.56,107.08,USD
2026-08-23,C011,K025,859,6,0,28.51,0.0,USD
2026-06-15,C013,K029,41959,312,4,81.17,101.19,USD
2026-08-30,C011,K025,1142,8,0,36.83,0.0,USD
2026-08-12,C008,K020,25448,166,1,4119.71,1434.09,INR
2026-08-26,C001,K001,1127,57,2,4961.83,13750.74,INR
2026-07-08,C004,K010,12537,183,3,117.62,172.54,USD
2026-07-26,C009,K022,10400,109,3,5150.4,9773.56,INR
2026-08-15,C005,K012,14187,159,3,7795.08,8076.45,INR
2026-06-29,C001,K003,1239,49,3,4545.9,18648.39,INR
2026-08-24,C013,K030,63016,459,5,120.45,157.72,USD
2026-08-05,C006,K016,25309,185,0,64.92,0.0,USD
2026-07-02,C001,K001,871,47,2,4765.65,19197.63,INR
2026-08-03,C003,K007,12159,135,3,6334.76,11245.41,INR
2026-08-12,C001,K003,923,43,2,4679.25,12670.89,INR
2026-08-08,C003,K008,13085,131,2,6307.04,14022.64,INR
2026-08-08,C002,K005,2617,128,5,135.91,416.03,USD
2026-08-09,C009,K021,8668,92,1,4610.49,11356.72,INR
2026-09-01,C013,K030,66779,416,5,106.88,73.02,USD
2026-08-05,C007,K018,6087,30,1,118.01,37.7,USD
2026-07-24,C007,K018,4857,28,1,116.85,74.86,USD
2026-07-07,C002,K006,2027,103,5,142.26,695.05,USD
2026-06-13,C004,K010,19270,226,5,138.02,142.91,USD
2026-06-19,C004,K010,14579,178,3,100.18,178.1,USD
2026-07-28,C002,K004,1763,66,4,78.66,197.45,USD
2026-08-22,C004,K009,11972,161,3,95.05,184.3,USD
2026-07-24,C002,K005,2304,107,6,123.34,554.07,USD
2026-08-11,C012,K028,1141,54,4,4916.02,4565.97,INR
2026-06-29,C011,K025,2405,12,0,62.47,0.0,USD
2026-07-25,C012,K028,910,50,2,5121.03,7591.9,INR
2026-07-05,C002,K006,3525,134,9,159.73,603.05,USD
2026-07-29,C005,K014,12260,172,3,6941.34,10286.2,INR
2026-08-29,C011,K025,1502,8,0,35.42,0.0,USD
2026-07-03,C004,K011,11681,151,3,95.47,134.58,USD
2026-08-31,C001,K002,1434,54,3,4922.26,12073.96,INR
2026-07-28,C013,K029,46166,259,3,76.96,104.97,USD
2026-08-27,C010,K024,344,17,1,19.8,7.72,USD
2026-08-29,C008,K020,30989,172,0,4506.66,0.0,INR
2026-06-27,C009,K021,9276,89,2,4069.74,8051.8,INR
2026-07-12,C002,K004,1553,84,5,95.35,524.56,USD
2026-06-15,C011,K026,2022,11,0,56.89,0.0,USD
2026-07-28,C008,K019,21884,124,0,2882.56,0.0,INR
2026-08-05,C002,K004,1874,81,3,100.89,551.77,USD
2026-06-29,C003,K008,7905,109,2,4544.61,8830.91,INR
2026-08-05,C006,K015,36624,231,0,62.64,0.0,USD
2026-08-25,C011,K025,3420,18,0,71.29,0.0,USD
2026-07-14,C012,K027,793,44,2,4101.29,4481.8,INR
2026-06-14,C002,K005,2321,118,5,153.24,459.97,USD
2026-08-26,C005,K013,12642,161,3,6669.18,9112.53,INR
2026-07-14,C001,K003,989,47,2,4814.98,15026.41,INR
2026-08-25,C011,K026,3012,17,0,70.96,0.0,USD
2026-07-15,C012,K028,665,33,1,3618.7,5644.16,INR
2026-07-25,C007,K018,2007,11,0,54.3,0.0,USD
2026-08-06,C002,K004,1806,73,4,81.1,318.87,USD
2026-08-07,C002,K006,2157,101,6,141.15,402.84,USD
2026-08-26,C005,K012,15912,217,6,9459.83,12145.87,INR
2026-08-09,C014,K031,5564,75,1,3885.53,9396.96,INR
2026-08-03,C001,K001,919,46,3,4980.22,20952.77,INR
2026-07-30,C008,K020,21665,153,0,4428.12,0.0,INR
2026-07-04,C012,K028,1027,41,3,4521.71,6838.17,INR
2026-08-01,C013,K029,51456,332,3,92.78,67.44,USD
2026-07-24,C009,K022,6389,94,3,4387.7,5930.79,INR
2026-08-26,C005,K014,14408,165,4,7462.65,10718.96,INR
2026-08-01,C002,K006,2492,97,6,128.48,661.11,USD
2026-08-01,C012,K028,744,42,2,3855.94,7803.63,INR
2026-07-25,C004,K009,15100,159,3,93.54,172.3,USD
2026-06-24,C012,K027,743,36,2,3742.75,6924.7,INR
2026-07-21,C004,K009,16084,174,4,88.45,101.06,USD
2026-07-01,C007,K017,5667,32,1,131.97,76.23,USD
2026-08-20,C001,K001,967,52,3,4527.56,17927.25,INR
2026-08-20,C002,K005,2605,142,6,157.18,464.96,USD
2026-06-11,C003,K007,10437,143,4,5845.03,16521.98,INR
2026-08-22,C014,K032,7943,77,2,3487.5,5840.31,INR
2026-08-08,C014,K032,6594,87,2,4352.63,10327.45,INR
2026-07-22,C008,K019,22933,119,0,3469.67,0.0,INR
2026-06-11,C007,K017,5910,30,1,137.92,62.43,USD
2026-07-23,C002,K004,1456,77,5,79.46,338.52,USD
2026-08-08,C004,K010,23001,239,6,152.32,283.16,USD
2026-09-03,C008,K020,28438,151,0,3589.16,0.0,INR
2026-08-23,C005,K013,16415,184,4,8813.02,11889.08,INR
2026-08-05,C005,K014,10780,146,2,7373.48,10287.31,INR
2026-07-11,C009,K022,7104,97,2,4699.03,10084.25,INR
2026-07-25,C005,K012,12049,158,3,7925.01,5290.14,INR
2026-08-07,C009,K021,6066,77,2,3781.0,4749.61,INR
2026-07-05,C011,K025,715,5,0,26.77,0.0,USD
2026-08-08,C013,K030,46510,328,3,109.81,80.32,USD
2026-07-25,C004,K010,27897,293,6,141.11,255.76,USD
2026-07-21,C005,K014,9242,135,3,7102.33,9051.41,INR
2026-06-20,C009,K022,7172,104,2,5287.52,8415.09,INR
2026-06-30,C011,K025,2006,14,0,67.15,0.0,USD
2026-08-15,C001,K003,1242,50,2,4879.25,11359.03,INR
2026-07-16,C004,K010,16813,240,4,135.18,279.51,USD
2026-06-09,C012,K027,1058,40,3,3754.12,7613.85,USD
2026-08-03,C001,K003,870,41,2,4742.19,10891.98,INR
2026-06-12,C011,K026,1931,14,0,62.47,0.0,USD
2026-06-20,C008,K019,30971,152,1,3324.29,1187.18,INR
2026-08-02,C005,K013,10056,149,4,7420.63,11187.46,INR
2026-08-25,C014,K031,4845,72,1,3112.72,8111.69,INR
2026-08-19,C008,K019,25623,125,0,3241.02,0.0,INR
2026-06-27,C004,K009,12591,169,3,88.16,162.93,USD
2026-08-06,C001,K002,580,32,1,3676.05,12462.2,INR
2026-07-16,C011,K025,3050,18,0,73.86,0.46,USD
2026-08-04,C007,K018,5871,30,1,124.74,67.62,USD
2026-06-21,C099,K019,22312,123,0,3266.01,0.0,INR
2026-08-09,C002,K005,2475,127,5,172.63,520.72,USD
2026-07-18,C004,K009,17721,191,6,92.71,180.07,USD
2026-06-20,C002,K006,2696,102,7,144.97,333.88,USD
2026-07-14,C008,K019,19710,126,0,-818.285,0.0,INR
2026-06-23,C002,K004,1487,62,3,80.13,292.31,USD
2026-07-17,C003,K008,12855,136,2,5930.48,19804.55,INR
2026-07-22,C004,K011,16978,165,3,98.96,186.88,USD
2026-08-18,C004,K010,18803,266,5,138.0,293.51,USD
2026-06-20,C003,K007,8902,112,2,5453.98,15382.73,INR
2026-06-26,C008,K020,17671,132,0,3229.99,0.0,INR
2026-08-20,C004,K009,14624,142,3,79.65,83.44,USD
2026-07-16,C002,K005,1949,87,5,115.92,283.1,USD
2026-07-01,C001,K003,917,44,2,4270.09,18915.49,INR
2026-07-22,C008,K020,21439,127,0,3710.29,0.0,INR
2026-07-14,C005,K012,12112,182,4,7206.48,7697.48,INR
2026-08-10,C002,K005,2466,134,9,145.51,584.51,USD
2026-07-30,C001,K003,1313,50,2,4634.58,17468.56,INR
2026-08-18,C001,K002,955,44,2,4187.11,17576.02,INR
2026-08-01,C014,K032,7117,90,2,3713.74,6461.97,INR
2026-07-09,C003,K008,10097,110,2,4991.85,7548.31,INR
2026-07-25,C011,K025,881,6,0,26.95,0.0,USD
2026-08-03,C006,K015,29823,189,0,63.59,0.0,USD
2026-06-21,C012,K027,775,41,2,4706.53,5076.18,INR
2026-08-31,C014,K032,7367,96,2,3952.3,6846.12,INR
2026-07-03,C013,K029,38108,216,2,73.86,101.16,USD
2026-07-09,C013,K030,53629,389,5,101.07,120.96,USD
2026-08-05,C014,K031,3827,53,1,2873.01,6693.05,INR
2026-06-21,C008,K020,26198,136,0,3660.08,0.0,INR
2026-06-25,C014,K031,7319,72,2,2997.26,8567.29,INR
2026-08-13,C001,K001,826,44,2,4448.81,16540.58,INR
2026-06-22,C014,K031,4552,66,1,3217.68,6744.4,INR
2026-07-29,C009,K021,8090,84,2,4195.69,6217.91,INR
2026-06-12,C001,K003,1221,56,2,5388.7,23161.58,INR
2026-06-21,C001,K002,917,49,3,4264.89,17162.78,INR
2026-09-01,C011,K026,2141,11,0,58.95,0.0,USD
2026-08-13,C012,K027,859,38,1,3657.24,3418.97,INR
2026-08-12,C004,K010,14755,176,3,105.79,242.94,USD
2026-08-21,C012,K027,887,33,2,3857.26,4909.41,INR
2026-06-30,C013,K030,54035,297,4,95.74,67.07,USD
2026-07-21,C013,K029,60084,334,4,95.34,85.57,USD
2026-08-05,C008,K019,19318,120,0,3510.71,0.0,INR
2026-08-10,C006,K015,46499,260,0,73.19,0.0,USD
2026-07-28,C003,K007,12462,127,3,6401.13,19313.63,INR
2026-07-24,C004,K009,10399,121,2,72.82,82.83,USD
2026-07-11,C011,K025,857,6,0,27.25,0.0,USD
2026-08-27,C004,K009,15695,156,3,99.35,126.58,USD
2026-07-30,C009,K022,7502,96,2,5190.81,11330.24,INR
2026-06-20,C011,K025,1002,6,0,29.19,0.0,USD
2026-08-04,C009,K022,8660,101,2,4658.27,12344.06,INR
2026-07-08,C003,K008,6940,91,2,4288.94,12877.94,INR
2026-08-29,C012,K028,1053,50,2,4699.17,8688.26,INR
2026-06-19,C001,K003,1252,51,3,4921.76,13454.86,INR
2026-07-13,C008,K019,29888,151,1,3307.27,915.55,INR
2026-08-29,C004,K011,18426,209,3,121.44,,USD
2026-08-29,C004,K010,15258,218,6,126.37,248.87,USD
2026-08-29,C003,K007,13143,159,3,7072.77,22446.78,INR
2026-06-23,C011,K026,1984,14,0,62.84,0.0,USD
2026-07-27,C002,K005,2454,128,5,163.69,544.02,USD
2026-08-28,C011,K025,2063,14,0,56.56,0.0,USD
2026-06-12,C004,K009,11120,155,4,83.88,132.25,USD
2026-08-11,C002,K005,2321,121,5,138.77,585.24,USD
2026-07-14,C004,K009,8169,122,2,75.65,84.3,USD
2026-08-27,C012,K028,830,34,2,4038.79,5196.78,INR
2026-08-19,C007,K018,5810,29,1,130.23,36.33,USD
2026-08-12,C003,K007,10851,137,3,6419.21,20608.11,INR
2026-07-26,C012,K027,693,32,2,3811.34,6355.74,INR
2026-06-26,C009,K022,7052,95,1,5145.51,8409.79,INR
2026-08-22,C001,K003,1250,62,4,6071.55,24180.96,INR
2026-06-12,C002,K005,2305,92,5,114.6,520.43,USD
2026-07-31,C007,K018,3778,22,1,99.48,33.49,USD
2026-07-12,C013,K030,58116,386,3,117.07,152.3,USD
2026-07-24,C005,K013,13707,176,4,7462.13,7046.68,INR
2026-08-29,C007,K017,2808,20,1,76.54,26.44,USD
2026-06-25,C004,K009,17812,175,4,89.76,111.97,USD
2026-07-31,C001,K001,1231,52,3,5019.13,18089.51,INR
2026-06-15,C003,K007,12335,136,2,6420.42,19283.36,INR
2026-07-09,C011,K026,1768,13,0,55.35,0.0,USD
2026-06-28,C004,K011,20183,229,7,112.58,188.16,USD
2026-07-27,C001,K002,876,41,2,4291.85,13057.82,INR
2026-09-02,C014,K031,4911,59,1,2880.15,7832.55,INR
2026-09-02,C012,K027,902,44,3,4641.88,6729.53,INR
2026-07-21,C003,K007,8459,118,2,6185.81,20662.77,INR
2026-07-28,C001,K002,775,38,2,3939.37,17446.8,INR
2026-08-30,C001,K002,1043,1067,1,4413.65,12738.7,INR
2026-07-03,C002,K004,1906,71,3,99.19,516.64,USD
2026-07-07,C012,K028,615,31,2,3528.53,4006.98,INR
2026-06-20,C003,K008,6930,88,2,4679.32,12939.56,INR
2026-07-23,C001,K003,1033,46,2,4393.43,14140.73,INR
2026-08-13,C014,K031,7941,81,2,3575.85,6462.56,INR
2026-08-14,C001,K002,1013,39,2,4530.06,19842.93,INR
2026-07-12,C001,K003,1402,57,4,5840.42,26409.02,INR
2026-08-25,C005,K013,8698,123,2,6571.53,6780.65,INR
2026-06-13,C012,K028,962,41,2,4089.5,8265.75,USD
2026-06-25,C002,K005,2346,105,5,124.02,309.28,USD
2026-08-17,C004,K011,16805,174,4,108.73,112.28,USD
2026-07-28,C001,K001,708,40,2,4383.84,16647.83,INR
2026-06-25,C008,K020,17461,128,0,3114.58,0.0,INR
2026-06-21,C004,K010,19608,258,6,133.58,283.65,USD
2026-09-02,C001,K003,972,42,3,4918.07,18806.67,INR
2026-08-06,C011,K026,2955,15,0,67.79,0.0,USD
2026-07-10,C013,K030,51705,303,3,88.16,104.75,USD
2026-07-18,C011,K026,982,7,0,32.47,0.0,USD
2026-08-01,C012,K027,1018,56,3,5176.16,4814.16,INR
2026-08-10,C013,K030,63060,384,5,111.17,77.08,USD
2026-07-28,C012,K028,1125,47,2,4940.82,9570.22,INR
2026-07-11,C009,K021,8125,92,2,4054.3,8515.3,INR
2026-08-07,C002,K005,3397,142,7,160.41,648.47,USD
2026-08-22,C011,K025,1513,9,0,33.64,0.0,USD
2026-08-26,C002,K006,2554,128,7,161.57,877.76,USD
2026-07-02,C002,K005,2006,86,3,116.46,360.16,USD
2026-07-18,C001,K001,792,44,3,4418.36,13706.03,INR
2026-08-28,C007,K017,5584,27,1,126.51,67.14,USD
2026-08-28,C005,K012,13579,186,5,9281.56,6305.3,INR
2026-06-23,C007,K017,5614,34,1,149.01,55.69,USD
2026-08-16,C012,K027,1150,46,2,4264.19,7788.66,INR
2026-08-25,C010,K024,344,15,1,20.04,13.37,USD
2026-08-19,C014,K031,5192,64,2,3080.79,6380.39,INR
2026-07-16,C012,K028,736,41,3,4045.63,4644.36,INR
2026-06-11,C009,K021,7831,91,2,4283.17,6247.82,INR
2026-08-02,C004,K011,18279,225,5,128.47,130.04,USD
2026-08-08,C001,K003,1671,70,3,6252.12,23834.14,INR
2026-06-25,C001,K003,915,47,2,5541.65,14497.71,INR
2026-08-07,C003,K008,6529,96,3,4873.67,14588.28,INR
2026-08-18,C013,K030,63870,412,5,118.36,173.05,USD
2026-07-01,C002,K006,2555,122,5,150.8,496.21,USD
2026-08-07,C011,K026,2157,14,0,71.95,0.0,USD
2026-06-10,C008,K020,27001,138,0,3999.16,0.0,INR
2026-07-26,C003,K008,9262,110,2,4723.88,14982.17,INR
2026-08-22,C007,K018,2802,18,1,70.18,28.78,USD
2026-08-29,C004,K009,12689,165,4,81.91,183.55,USD
2026-07-28,C001,K003,1351,50,3,4412.29,19425.32,INR
2026-07-26,C011,K026,900,7,0,32.36,0.0,USD
2026-06-08,C011,K025,2088,14,0,55.84,0.0,USD
2026-08-30,C010,K023,355,16,1,21.78,16.72,USD
2026-08-12,C005,K014,16422,165,4,7548.52,6289.59,INR
2026-06-17,C009,K022,11462,124,2,5722.75,15490.15,INR
2026-08-17,C007,K017,4044,30,1,140.25,84.05,USD
2026-08-31,C005,K012,15129,226,4,9894.81,12146.03,INR
2026-07-05,C004,K010,19122,281,8,136.81,196.15,USD
2026-07-22,C011,K025,2749,15,0,63.46,0.0,USD
2026-07-26,C013,K029,46217,346,2,94.76,98.36,USD
2026-07-24,C005,K014,20075,199,4,8612.02,11701.68,INR
2026-08-24,C012,K027,1244,50,3,4801.72,7229.85,INR
2026-07-15,C014,K032,6377,82,2,3778.16,8278.18,INR
2026-06-15,C009,K021,8129,94,1,3944.24,7590.11,INR
2026-08-08,C007,K017,2878,17,0,75.98,0.0,USD
2026-07-13,C004,K009,9073,122,3,75.46,116.99,USD
2026-08-15,C003,K007,14920,170,3,7353.77,12191.11,INR
2026-07-14,C009,K021,8278,98,3,4414.04,10622.12,INR
2026-08-26,C012,K028,645,34,2,3772.37,7080.96,INR
2026-08-28,C012,K028,1002,42,2,4855.07,6702.27,INR
2026-07-07,C011,K026,2313,14,0,69.48,0.0,USD
2026-07-08,C004,K011,18256,199,5,117.07,138.91,USD
2026-08-28,C008,K019,20721,137,0,3428.14,0.0,INR
2026-07-22,C002,K006,1833,97,4,119.94,292.28,USD
2026-08-17,C014,K032,6086,76,2,3861.12,5767.39,INR
2026-09-02,C011,K026,3490,19,0,72.68,0.0,USD
2026-06-15,C002,K004,1437,66,4,83.44,317.3,USD
2026-08-17,C005,K013,12776,123,3,6453.21,8293.31,INR
2026-07-13,C005,K013,13231,154,4,6103.82,4773.84,INR
2026-07-13,C009,K022,7504,93,2,4766.21,11907.83,INR
2026-07-22,C002,K004,1646,86,4,89.69,271.96,USD
2026-06-20,C013,K029,36536,273,2,94.83,69.09,USD
2026-08-10,C002,K006,2983,118,8,120.51,520.33,USD
2026-08-17,C004,K009,13854,158,2,91.36,164.05,USD
2026-08-25,C013,K029,52078,317,3,99.18,119.58,USD
2026-08-08,C001,K001,966,38,2,4423.15,11471.04,INR
2026-07-12,C005,K013,15507,152,2,8134.12,5371.84,INR
2026-07-03,C011,K026,2814,15,0,66.04,0.0,USD
2026-06-13,C007,K017,1916,13,0,61.77,0.0,USD
2026-08-28,C007,K018,5888,31,1,131.82,71.44,USD
2026-08-15,C009,K021,5553,77,2,4047.63,10555.33,INR
2026-06-09,C002,K006,1598,81,4,109.06,446.94,USD
2026-09-01,C008,K020,36029,200,1,4490.74,1204.74,INR
2026-08-01,C003,K008,12385,130,3,6182.32,15781.03,INR
2026-07-30,C003,K007,9073,135,4,5914.2,11158.65,INR
2026-08-14,C005,K014,15979,174,4,7915.58,8296.54,INR
2026-08-07,C008,K019,22596,149,0,4010.9,0.0,INR
2026-07-17,C005,K014,17673,173,5,7836.25,11438.7,INR
2026-07-16,C012,K027,1170,44,3,4649.8,9038.75,INR
2026-07-06,C005,K012,17749,187,5,8550.68,6975.1,INR
2026-06-26,C001,K003,1204,60,2,5370.95,12954.5,INR
2026-07-27,C012,K028,822,41,2,3518.15,4658.49,INR
2026-08-31,C006,K016,33492,224,0,78.31,0.0,USD
2026-08-13,C002,K005,2765,100,5,124.21,673.78,USD
2026-06-14,C001,K002,1174,53,2,4832.88,12808.12,INR
2026-07-04,C013,K029,38624,280,2,85.04,102.32,USD
2026-08-07,C002,K006,2157,101,6,141.15,402.84,USD
2026-07-14,C013,K029,39907,285,2,79.12,71.58,USD
2026-07-24,C012,K027,1116,44,3,4730.46,5035.28,INR
2026-06-27,C011,K025,965,7,0,27.51,0.0,USD
2026-07-04,C002,K005,3202,122,5,167.06,815.81,USD
2026-08-25,C001,K002,997,55,3,4850.23,12262.66,INR
2026-07-24,C004,K010,20279,207,5,101.91,178.47,USD
2026-08-22,C006,K015,30160,211,0,67.07,0.0,USD
2026-07-03,C014,K032,5344,79,2,3148.03,4182.38,INR
2026-07-17,C009,K022,7812,101,3,4640.41,9092.95,INR
2026-06-16,C009,K022,10602,121,2,4925.74,13366.08,INR
2026-07-25,C005,K013,14120,199,3,9071.98,8039.13,INR
2026-06-29,C012,K027,938,40,2,4634.98,4591.29,INR
2026-08-13,C003,K008,9093,99,2,5064.61,14804.15,INR
2026-07-29,C002,K005,2097,93,4,122.67,453.15,USD
2026-07-26,C011,K025,978,6,0,30.86,,USD
2026-07-31,C001,K003,1282,56,2,5312.34,24249.33,INR
2026-08-25,C007,K018,6527,33,1,134.47,73.69,USD
2026-07-23,C012,K028,629,32,1,3709.62,4839.79,INR
2026-06-26,C001,K002,1091,46,3,4092.74,10876.07,INR
2026-07-09,C012,K027,952,52,3,4639.78,6343.48,INR
2026-07-29,C012,K027,1134,43,3,3805.48,6660.97,INR
2026-08-14,C014,K031,7906,76,2,3374.84,7378.59,INR
2026-08-06,C004,K011,19413,226,4,108.62,199.91,USD
2026-08-23,C007,K017,2028,15,0,71.16,0.0,USD
2026-07-09,C005,K014,14097,154,4,7856.63,6181.34,INR
2026-08-08,C011,K026,1120,7,0,35.59,0.0,USD
2026-07-18,C002,K004,1493,63,4,86.87,332.21,USD
2026-08-12,C001,K001,613,33,2,3922.62,15984.81,INR
2026-08-17,C013,K029,43729,273,4,72.61,95.26,USD
2026-08-22,C002,K005,3233,123,8,151.58,701.24,USD
2026-07-08,C003,K007,11063,127,2,6767.51,18042.9,INR
2026-06-26,C011,K025,2879,14,0,59.0,0.0,USD
2026-06-26,C004,K010,15850,201,4,118.97,142.23,USD
2026-06-17,C013,K030,54369,316,4,106.68,102.24,USD
2026-07-15,C002,K005,2217,102,7,131.48,428.42,USD
2026-06-23,C008,K019,28180,165,0,3781.68,0.0,INR
2026-07-26,C005,K013,14911,183,5,8933.5,13591.16,INR
2026-06-15,C001,K001,711,37,2,3911.48,9450.78,INR
2026-08-24,C007,K017,6079,39,1,148.11,88.67,USD
2026-06-12,C003,K008,7789,105,2,5275.84,10000.39,INR
2026-07-11,C003,K008,8436,104,2,5672.03,17720.96,INR
2026-08-15,C011,K026,1075,7,0,30.61,0.0,USD
2026-08-21,C007,K017,7249,39,1,168.34,99.23,USD
2026-08-01,C004,K009,15147,187,5,90.31,200.63,USD
2026-06-25,C011,K026,1773,13,0,49.91,0.0,USD
2026-07-03,C005,K012,18642,190,4,9042.38,6203.77,INR
2026-08-31,C005,K014,11731,164,4,6795.16,6552.25,INR
2026-07-08,C008,K020,24964,149,1,4024.01,1315.39,INR
2026-06-21,C007,K018,1921,11,0,46.28,0.0,USD
2026-08-10,C004,K009,14123,165,4,81.36,91.21,USD
2026-08-11,C001,K003,1500,58,2,5453.83,16887.23,INR
2026-06-20,C002,K005,2209,115,7,156.96,604.98,USD
2026-08-19,C007,K017,5461,35,1,172.35,62.46,USD
2026-08-17,C004,K010,19735,211,4,136.33,176.33,USD
2026-08-08,C007,K018,1890,10,0,50.88,0.0,USD
2026-08-21,C004,K010,22516,241,5,142.05,287.39,USD
2026-07-17,C002,K005,2322,105,5,121.06,393.17,USD
2026-08-27,C010,K023,280,14,1,19.13,15.36,USD
2026-06-29,C002,K006,2523,110,5,140.04,467.02,USD
2026-06-30,C012,K027,1151,49,2,4386.2,4626.39,INR
2026-08-24,C003,K008,10814,106,2,5261.11,8986.51,INR
2026-07-03,C005,K014,15142,174,3,8017.77,10609.12,INR
2026-08-18,C014,K032,5700,78,2,3678.2,6017.99,INR
2026-08-14,C011,K025,1928,14,0,69.33,0.0,USD
2026-07-04,C009,K022,8224,121,3,6007.85,10481.63,INR
2026-07-09,C002,K005,3031,110,5,116.74,443.34,USD
2026-07-25,C014,K031,7215,70,1,3240.85,8615.1,INR
2026-08-20,C001,K002,934,44,2,4434.94,12927.32,INR
2026-07-26,C008,K020,27387,198,1,4490.05,1281.03,INR
2026-07-23,C011,K026,2186,13,0,55.72,0.0,USD
2026-08-24,C002,K005,2228,110,4,134.26,636.46,USD
2026-08-11,C011,K026,1580,12,0,60.79,0.13,USD
2026-07-15,C004,K011,18346,180,3,112.87,146.55,USD
2026-06-11,C008,K020,25759,134,0,3876.03,0.0,INR
2026-08-29,C005,K013,12903,172,4,8401.36,12126.85,INR
2026-07-15,C011,K026,1422,10,0,50.14,0.0,USD
2026-07-10,C002,K005,2755,143,7,159.4,682.59,USD
2026-08-25,C008,K019,21033,150,0,3653.05,0.0,INR
2026-07-01,C009,K021,7059,93,2,4127.14,6379.64,INR
2026-06-30,C007,K017,4268,28,1,127.98,78.14,USD
2026-06-19,C002,K004,930,50,2,70.85,267.88,USD
2026-08-17,C002,K005,2054,96,6,129.99,318.12,USD
2026-07-30,C006,K016,38409,263,0,84.2,3.3,USD
2026-07-02,C003,K007,8680,129,2,6669.4,17995.41,INR
2026-08-30,C004,K009,17541,178,5,92.82,107.69,USD
2026-07-28,C006,K015,40150,196,0,69.17,1.43,USD
2026-07-23,C006,K016,41506,246,0,74.46,0.0,USD
2026-08-07,C003,K007,8940,130,2,6830.11,15098.17,INR
2026-06-08,C004,K009,11636,119,3,63.81,138.62,USD
2026-08-31,C011,K025,1985,15,0,64.11,0.0,USD
2026-06-16,C004,K009,12052,128,3,74.84,111.73,USD
2026-08-26,C014,K031,6407,82,2,3357.55,6395.58,INR
2026-08-03,C013,K029,36370,229,2,71.77,73.71,USD
2026-07-12,C007,K018,2264,11,0,59.14,0.0,USD
2026-08-19,C006,K016,48968,286,0,91.78,0.0,USD
2026-06-17,C004,K009,14570,140,4,65.62,128.18,USD
2026-06-21,C011,K025,961,7,0,34.23,0.0,USD
2026-08-25,C002,K004,1874,82,4,97.93,273.99,USD
2026-07-04,C007,K018,1307,9,0,48.47,0.0,USD
2026-07-07,C007,K018,4117,23,1,99.58,41.88,USD
2026-08-15,C006,K016,57135,298,0,81.28,0.0,USD
2026-08-27,C001,K001,1478,55,4,4915.18,19638.89,INR
2026-08-28,C010,K024,332,12,1,17.28,12.97,USD
2026-08-15,C005,K014,12897,163,3,7865.71,6124.28,INR
2026-07-09,C001,K002,746,35,2,3698.56,16335.62,INR
2026-08-17,C013,K030,44566,313,3,103.54,140.24,USD
2026-08-28,C002,K004,1490,74,4,83.56,202.36,USD
2026-09-03,C010,K024,527,20,1,21.77,14.49,USD
2026-08-15,C009,K022,12864,124,3,5814.01,7824.34,INR
2026-08-28,C001,K003,1393,53,3,5507.99,22633.33,INR
2026-07-08,C008,K019,23359,168,1,3900.79,1226.26,INR
2026-06-28,C002,K006,2510,116,5,162.95,544.66,USD
2026-06-13,C002,K004,1349,67,4,82.41,425.88,USD
2026-08-27,C005,K012,16776,187,5,9025.52,8757.74,INR
2026-06-09,C004,K009,11896,151,4,79.09,161.46,USD
2026-08-08,C002,K006,3451,158,8,162.67,573.64,USD
2026-06-17,C012,K027,733,34,2,4007.22,4796.48,INR
2026-07-27,C007,K017,3118,23,1,119.75,70.83,USD
2026-06-24,C001,K003,938,38,2,4186.13,17442.23,INR
2026-07-28,C004,K009,18064,193,5,95.31,196.91,USD
2026-07-01,C002,K004,1244,69,3,84.43,238.78,USD
2026-08-14,C012,K028,869,44,3,5072.91,6043.73,INR
2026-08-24,C002,K006,3045,117,5,132.87,563.13,USD
2026-08-26,C011,K026,2503,17,0,73.22,0.36,USD
2026-06-23,C001,K001,899,35,2,4203.29,11257.68,INR
2026-08-30,C006,K015,30049,191,0,67.42,0.0,USD
2026-07-15,C002,K006,2944,115,6,131.54,582.03,USD
